Task_name,Participant #,Runtime_mod,Movie_time,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Probe Version,Probe Number,Probe Duration
Movie Task-summer,subject_38,-13,162.19613719999325,8.89999999999999,10.0,1.0,9.0,10.0,9.199999999999987,9.799999999999983,4.900000000000004,10.0,2.1999999999999984,10.0,8.89999999999999,7.100000000000003,10.0,10.0,9.799999999999983,5,2,150
Movie Task-summer,subject_38,-13,160.94384619998164,5.500000000000016,9.400000000000002,4.400000000000001,5.0,3.5000000000000013,5.1000000000000005,5.100000000000017,4.500000000000007,5.2,4.3999999999999995,5.3000000000000025,4.800000000000001,5.400000000000006,5.5,8.099999999999996,5.0,5,3,150
Movie Task-summer,subject_38,-13,100.39537680000649,8.499999999999998,9.299999999999986,2.5000000000000004,8.39999999999999,8.99999999999999,9.299999999999988,8.99999999999999,1.999999999999997,2.8,2.000000000000015,9.0,9.199999999999989,1.4000000000000046,2.6999999999999997,9.099999999999993,9.399999999999991,5,4,90
Movie Task-summer,subject_38,-13,6.115132799983257,1.3000000000000012,1.7999999999999985,1.5999999999999992,2.100000000000008,1.5000000000000044,1.4000000000000152,1.6000000000000152,1.0,2.500000000000005,1.0,1.600000000000001,1.3000000000000154,1.700000000000001,5.0,1.7999999999999994,1.8999999999999984,5,5,6.115132799983257_end
Movie Task-lms,subject_38,8,171.9955304999894,1.6999999999999993,1.9999999999999982,2.100000000000001,1.900000000000008,2.0000000000000044,2.0,2.0,2.0,2.3999999999999995,1.6000000000000116,2.100000000000015,2.0000000000000115,3.2999999999999985,4.200000000000001,1.9000000000000008,4.20000000000001,4,0,150
Movie Task-lms,subject_38,8,158.72630280000158,1.0,2.000000000000008,1.500000000000008,2.0999999999999983,1.5999999999999974,1.1999999999999993,2.1999999999999984,1.7000000000000117,1.8000000000000116,1.1000000000000045,1.9999999999999982,1.6999999999999984,1.8000000000000116,5.000000000000014,1.2999999999999985,1.3000000000000083,4,1,150
Movie Task-lms,subject_38,8,111.87214429999585,2.4999999999999987,1.6999999999999975,1.6000000000000116,1.6999999999999975,3.000000000000009,1.4999999999999993,2.0,1.8,1.3000000000000047,2.3000000000000083,1.9999999999999982,2.2999999999999985,2.100000000000001,8.49999999999999,1.0,2.400000000000012,4,2,105
Movie Task-lms,subject_38,8,127.4845855999738,1.8000000000000045,1.9000000000000008,1.9999999999999982,2.100000000000001,1.9000000000000044,1.9000000000000008,2.300000000000001,1.5999999999999983,2.0,1.3999999999999977,1.2999999999999994,1.8999999999999992,1.9999999999999991,7.099999999999994,2.100000000000008,1.9000000000000008,4,3,120
Movie Task-lms,subject_38,8,127.55164640001021,1.3999999999999977,1.7000000000000153,2.200000000000001,2.1000000000000116,1.600000000000001,2.2999999999999985,1.2999999999999994,2.0000000000000044,1.6,2.4000000000000155,1.800000000000001,1.7000000000000082,2.5000000000000013,8.399999999999991,1.7999999999999976,2.2999999999999976,4,4,120
Movie Task-lms,subject_38,8,5.0160888000100385,2.0,1.600000000000008,2.1000000000000116,1.2999999999999994,1.900000000000015,1.9999999999999973,2.400000000000012,1.7000000000000117,1.900000000000008,1.7999999999999976,1.6000000000000152,1.7,2.899999999999999,1.7000000000000082,2.5000000000000013,1.8000000000000116,4,5,5.0160888000100385_end
Movie Task-c4,subject_38,8,191.37181290000444,9.400000000000002,8.79999999999999,8.0,7.999999999999989,8.0,7.0,7.89999999999999,8.199999999999992,8.199999999999989,8.09999999999999,9.0,9.0,9.0,8.499999999999995,8.599999999999994,8.899999999999988,12,0,180
Movie Task-c4,subject_38,8,51.64085639998666,8.700000000000005,9.299999999999988,9.199999999999996,7.799999999999993,9.399999999999995,8.0,9.199999999999989,9.0,9.099999999999989,7.499999999999998,9.0,9.300000000000002,8.199999999999989,9.099999999999996,8.899999999999986,10.0,12,1,45
Movie Task-c4,subject_38,8,97.0930041000247,8.699999999999987,10.0,9.0,8.19999999999999,8.09999999999999,8.699999999999987,8.599999999999987,8.39999999999999,8.59999999999999,8.099999999999993,10.0,4.0,8.49999999999999,9.0,7.0,7.8999999999999915,12,2,90
Movie Task-c4,subject_38,8,186.98192650001147,7.0,9.2,8.599999999999987,7.199999999999996,8.599999999999987,8.0,8.39999999999999,8.399999999999991,8.599999999999987,5.6,9.000000000000004,6.4999999999999964,7.899999999999991,4.400000000000002,7.799999999999993,7.99999999999999,12,3,180
Movie Task-c4,subject_38,8,67.80361279999488,8.599999999999998,7.999999999999989,8.699999999999994,7.999999999999991,7.8999999999999915,9.099999999999989,8.09999999999999,10.0,9.300000000000002,9.0,9.500000000000002,9.399999999999988,9.099999999999996,7.799999999999992,8.799999999999994,7.899999999999992,12,4,60
Movie Task-c4,subject_38,8,4.476806799997576,10.0,3.0,9.0,3.8000000000000016,5.0,4.8000000000000025,5.0,6.000000000000014,4.100000000000001,4.100000000000003,3.900000000000017,4.0,4.0,3.0,5.0,5.0,12,5,4.476806799997576_end
Movie Task-lms,subject_39,-11,132.2573749000003,6.499999999999996,1.7000000000000046,1.0,1.0,6.300000000000013,4.00000000000001,6.099999999999998,4.8000000000000025,2.2999999999999985,6.499999999999997,1.0,7.100000000000007,1.0,3.3000000000000127,7.599999999999994,8.29999999999999,2,0,90
Movie Task-lms,subject_39,-11,122.84732749999966,7.199999999999994,2.3999999999999977,1.0,1.0,3.6000000000000165,3.100000000000009,10.0,4.100000000000007,1.9999999999999982,9.399999999999995,1.0,7.800000000000008,1.0,2.300000000000012,10.0,10.0,2,1,105
Movie Task-lms,subject_39,-11,129.76908390000608,7.700000000000008,1.0,1.0,1.0,2.7000000000000157,8.29999999999999,10.0,8.499999999999998,4.300000000000001,9.0,7.599999999999991,7.199999999999996,1.0,7.10000000000001,4.700000000000001,9.999999999999982,2,2,120
Movie Task-lms,subject_39,-11,144.8325374000051,6.500000000000012,8.100000000000003,1.0,1.0,8.499999999999988,7.100000000000003,10.0,6.800000000000011,1.0,7.79999999999999,2.699999999999998,2.800000000000005,1.0,9.000000000000004,7.500000000000009,10.0,2,3,135
Movie Task-lms,subject_39,-11,158.02529800000048,7.399999999999992,6.600000000000005,1.0,1.0,5.200000000000001,8.999999999999986,7.700000000000005,6.500000000000012,1.0,6.999999999999995,5.100000000000007,2.3000000000000083,1.4999999999999998,3.3000000000000056,9.499999999999984,7.999999999999989,2,4,150
Movie Task-lms,subject_39,-11,5.995386700000381,8.099999999999993,4.000000000000013,3.700000000000001,2.500000000000005,2.6000000000000005,8.599999999999998,2.0,6.9000000000000075,1.0,7.599999999999991,6.900000000000011,2.799999999999998,1.0,6.500000000000009,4.00000000000001,9.399999999999995,2,5,5.995386700000381_end
Movie Task-summer,subject_39,-10,92.30740299999889,8.89999999999999,1.0,1.0,1.0,1.0,10.0,2.800000000000005,2.0000000000000115,1.0,7.899999999999991,4.300000000000001,7.299999999999992,8.299999999999999,7.399999999999993,8.299999999999999,10.0,11,0,75
Movie Task-summer,subject_39,-10,143.4314835999976,7.8999999999999915,1.0,3.0000000000000124,1.0,2.899999999999999,8.799999999999997,6.599999999999996,7.299999999999992,1.0,6.800000000000004,2.900000000000016,5.3999999999999995,1.6000000000000152,9.599999999999984,9.2,10.0,11,1,135
Movie Task-summer,subject_39,-10,160.94317969999975,7.299999999999995,1.7999999999999994,1.0,1.0,1.6000000000000116,7.399999999999993,3.5000000000000164,7.799999999999997,1.7000000000000046,6.7999999999999945,4.600000000000001,6.400000000000013,7.499999999999991,7.9000000000000075,10.0,8.79999999999999,11,2,150
Movie Task-summer,subject_39,-10,102.0642513999992,7.400000000000009,1.700000000000001,6.100000000000003,1.0,1.0,9.299999999999988,8.400000000000006,7.999999999999993,1.4999999999999984,8.699999999999989,4.600000000000001,6.800000000000011,6.300000000000006,7.500000000000002,9.299999999999988,10.0,11,3,90
Movie Task-summer,subject_39,-10,173.77129799999966,7.900000000000004,1.0,1.0999999999999994,1.0,1.3000000000000012,9.099999999999987,10.0,8.399999999999991,1.0,8.899999999999986,3.5000000000000058,9.999999999999993,1.2000000000000117,1.4000000000000001,10.0,10.0,11,4,165
Movie Task-summer,subject_39,-10,9.105065999996441,7.400000000000002,1.0,1.0,1.0,1.0,9.69999999999999,9.099999999999996,7.6999999999999975,1.0,9.400000000000002,2.0,3.5000000000000058,1.0,3.200000000000009,10.0,10.0,11,5,9.105065999996441_end
Movie Task-c4,subject_39,15,137.2295879000012,7.0,1.0,1.7,1.0,3.9000000000000017,9.199999999999989,8.899999999999988,6.499999999999996,1.2000000000000082,7.299999999999992,3.5000000000000093,8.199999999999992,2.000000000000001,2.899999999999998,10.0,9.999999999999986,6,0,120
Movie Task-c4,subject_39,15,144.61490150000463,7.299999999999994,1.2999999999999985,6.9000000000000075,1.0,1.0,6.999999999999994,2.500000000000012,9.099999999999987,4.8000000000000105,8.300000000000002,1.0,2.1000000000000116,5.0,3.5000000000000013,3.1000000000000054,9.000000000000004,6,1,135
Movie Task-c4,subject_39,15,131.97088980000262,7.699999999999993,1.0,7.499999999999994,2.0,1.0,8.09999999999999,4.900000000000004,6.7999999999999945,3.200000000000001,7.199999999999996,1.5999999999999974,2.9999999999999982,5.700000000000012,5.100000000000001,5.2,5.3999999999999995,6,2,120
Movie Task-c4,subject_39,15,112.57263239999884,5.0,4.000000000000017,5.599999999999999,1.0,1.0000000000000047,9.099999999999987,2.2999999999999976,8.199999999999992,2.900000000000009,8.899999999999988,1.7999999999999985,5.000000000000011,5.300000000000013,3.4999999999999996,6.399999999999998,8.59999999999999,6,3,105
Movie Task-c4,subject_39,15,144.08178110000154,8.600000000000001,5.1000000000000005,3.5000000000000058,1.0,1.0,8.199999999999989,5.200000000000017,8.400000000000006,1.3999999999999986,8.100000000000003,1.0,5.400000000000013,1.0,4.299999999999999,5.0,5.399999999999999,6,4,135
Movie Task-c4,subject_39,15,6.15256319999753,9.199999999999987,7.8999999999999915,1.0,1.0,1.0,6.900000000000011,3.400000000000001,8.399999999999991,2.4999999999999987,7.799999999999994,2.700000000000012,7.30000000000001,6.0,4.0,4.3000000000000025,8.699999999999987,6,5,6.15256319999753_end
Movie Task-lms,subject_40,-9,157.6202215999947,10.0,10.0,6.0,6.299999999999995,6.899999999999997,2.0,10.0,1.0,2.0,5.000000000000014,8.0,7.0,3.0,4.0,8.500000000000002,8.0,3,0,105
Movie Task-lms,subject_40,-9,118.41000520001398,9.199999999999989,8.299999999999992,4.500000000000002,7.399999999999995,1.0,8.899999999999988,10.0,1.4999999999999984,1.2000000000000002,4.000000000000003,8.199999999999989,8.399999999999988,2.8000000000000123,1.0,2.3999999999999986,8.399999999999988,3,1,105
Movie Task-lms,subject_40,-9,147.28229220001958,7.999999999999992,8.59999999999999,6.9999999999999964,8.899999999999993,3.200000000000009,6.399999999999997,1.0,5.30000000000001,6.200000000000003,7.400000000000009,3.500000000000013,9.499999999999986,9.000000000000004,2.6000000000000014,7.500000000000005,2.6000000000000085,3,2,135
Movie Task-lms,subject_40,-9,130.15168209996773,8.899999999999997,9.399999999999988,7.199999999999996,8.0,5.900000000000015,8.299999999999988,1.0,2.0999999999999983,1.8999999999999992,2.400000000000012,2.000000000000001,3.1000000000000054,7.400000000000002,8.59999999999999,1.0,2.2999999999999976,3,3,120
Movie Task-lms,subject_40,-9,99.8121039000107,7.299999999999993,8.699999999999998,1.3000000000000047,8.400000000000002,6.800000000000011,9.499999999999988,2.0999999999999974,2.2000000000000046,1.800000000000001,5.999999999999998,8.499999999999991,7.600000000000001,5.700000000000012,3.300000000000009,1.0,6.699999999999995,3,4,90
Movie Task-lms,subject_40,-9,6.54413889994612,6.10000000000001,7.499999999999991,1.0,6.899999999999995,2.0000000000000115,8.0,5.800000000000004,1.0,5.500000000000012,6.499999999999996,1.9999999999999982,5.900000000000015,7.299999999999995,5.500000000000012,1.3999999999999995,2.3999999999999986,3,5,6.54413889994612_end
Movie Task-c4,subject_40,8,122.69828909996431,9.100000000000003,5.899999999999997,1.8999999999999992,7.400000000000009,1.0,2.3000000000000083,2.500000000000005,1.0999999999999994,1.6999999999999993,2.699999999999998,1.3000000000000012,6.999999999999996,7.9999999999999964,2.400000000000012,1.0000000000000002,2.1999999999999984,14,0,105
Movie Task-c4,subject_40,8,205.11184259998845,10.0,7.499999999999991,1.200000000000001,8.499999999999995,2.0999999999999974,8.600000000000005,10.0,1.0,2.000000000000008,8.000000000000004,2.3000000000000047,7.800000000000001,1.8999999999999992,1.4000000000000152,9.0,9.099999999999987,14,1,195
Movie Task-c4,subject_40,8,83.51481070002774,1.8999999999999975,4.900000000000011,2.0,5.800000000000015,2.200000000000008,2.2000000000000117,3.200000000000002,5.999999999999998,6.400000000000006,6.099999999999998,1.7999999999999985,3.600000000000006,7.699999999999994,5.300000000000017,5.100000000000014,6.999999999999995,14,2,75
Movie Task-c4,subject_40,8,67.78658339998219,8.299999999999992,5.600000000000016,3.4000000000000092,6.900000000000004,1.8999999999999992,7.300000000000006,3.100000000000016,3.300000000000002,1.800000000000001,7.6000000000000085,3.100000000000002,7.0999999999999925,10.0,3.300000000000002,2.6000000000000005,5.600000000000012,14,3,60
Movie Task-c4,subject_40,8,173.4530730000115,7.799999999999994,7.499999999999994,3.0000000000000018,2.5000000000000004,2.2000000000000117,8.399999999999991,2.3999999999999986,2.3999999999999977,5.500000000000009,8.0,7.200000000000006,9.699999999999994,10.0,1.1000000000000045,2.000000000000001,6.799999999999996,14,4,165
Movie Task-c4,subject_40,8,5.857992200006265,8.600000000000005,10.0,3.9000000000000132,6.500000000000009,6.30000000000001,8.0,1.9000000000000115,2.6000000000000085,2.9000000000000017,3.0000000000000053,3.0999999999999983,6.899999999999996,10.0,1.0,9.0,7.100000000000007,14,5,5.857992200006265_end
Movie Task-summer,subject_40,5,135.21223230002215,6.900000000000004,7.0,3.900000000000017,2.9999999999999982,1.0,8.100000000000007,10.0,2.3000000000000083,1.8999999999999984,2.2000000000000117,8.600000000000005,8.1,2.200000000000008,3.5000000000000013,2.0000000000000044,9.0,6,0,120
Movie Task-summer,subject_40,5,142.7290786000085,10.0,10.0,2.3999999999999977,5.6999999999999975,1.0,10.0,9.099999999999996,2.5000000000000155,7.499999999999992,3.0,6.899999999999993,10.0,10.0,10.0,8.199999999999992,7.499999999999993,6,1,135
Movie Task-summer,subject_40,5,129.16807489999337,9.0,10.0,3.4000000000000057,3.100000000000001,1.0,6.999999999999993,10.0,1.800000000000008,1.0,3.3000000000000163,3.0,7.699999999999992,9.099999999999987,9.0,9.199999999999987,10.0,6,2,120
Movie Task-summer,subject_40,5,113.20495520002441,7.699999999999993,7.399999999999993,2.700000000000012,6.4999999999999964,1.0,9.200000000000003,2.000000000000015,1.4999999999999993,2.199999999999997,6.799999999999995,3.0000000000000018,2.700000000000005,2.5000000000000013,3.7000000000000095,2.5000000000000155,10.0,6,3,105
Movie Task-summer,subject_40,5,142.27766049996717,8.99999999999999,7.100000000000007,2.8000000000000007,7.20000000000001,2.2000000000000046,10.0,2.7000000000000157,2.1000000000000116,2.700000000000012,7.20000000000001,2.3999999999999977,7.599999999999991,1.6000000000000116,1.0,2.500000000000005,6.199999999999998,6,4,135
Movie Task-summer,subject_40,5,5.527243399992585,8.499999999999988,7.3999999999999915,3.0,8.0,2.7000000000000086,7.6000000000000085,6.10000000000001,2.4000000000000083,1.9000000000000044,3.200000000000009,2.900000000000001,6.400000000000013,1.0,1.0,2.4000000000000004,7.000000000000011,6,5,5.527243399992585_end
Movie Task-lms,subject_41,14,146.70490079995943,6.500000000000009,1.8000000000000116,4.300000000000017,2.0,6.3000000000000025,8.29999999999999,8.200000000000006,2.000000000000015,2.0,1.3999999999999995,6.100000000000007,7.6999999999999975,2.8000000000000087,9.099999999999989,8.999999999999986,7.200000000000003,8,0,90
Movie Task-lms,subject_41,14,199.1116067999974,8.600000000000005,4.799999999999999,7.200000000000006,3.0,2.3000000000000047,7.30000000000001,5.400000000000013,2.999999999999999,6.1,2.9000000000000123,6.999999999999996,6.200000000000006,8.0,2.2000000000000153,5.900000000000004,6.000000000000007,8,1,180
Movie Task-lms,subject_41,14,163.59789830003865,1.9000000000000008,1.3000000000000047,5.700000000000008,1.600000000000001,5.800000000000015,8.899999999999986,2.3999999999999986,2.0000000000000044,1.800000000000008,2.1000000000000116,1.6999999999999975,1.6000000000000116,2.1000000000000116,1.6000000000000152,1.7999999999999998,2.0,8,2,150
Movie Task-lms,subject_41,14,133.42243249999592,5.000000000000007,3.000000000000001,4.700000000000001,1.800000000000001,1.4999999999999993,6.100000000000003,3.0000000000000124,5.9999999999999964,5.900000000000015,4.8000000000000025,7.30000000000001,4.500000000000007,1.400000000000001,4.500000000000014,7.0,1.9999999999999991,8,3,120
Movie Task-lms,subject_41,14,120.17996560002211,4.000000000000006,1.6999999999999993,2.1999999999999984,2.200000000000008,2.1999999999999993,6.299999999999999,3.999999999999999,2.2000000000000153,2.200000000000001,3.100000000000001,1.9000000000000115,1.8000000000000045,4.300000000000017,6.700000000000008,1.6000000000000116,2.0999999999999983,8,4,105
Movie Task-lms,subject_41,14,22.516621500020847,1.7999999999999994,2.000000000000015,2.3000000000000003,2.900000000000001,1.7999999999999994,1.6000000000000116,2.0999999999999974,2.0,1.9000000000000008,1.7000000000000002,1.7000000000000082,1.7000000000000046,1.4000000000000117,5.100000000000001,2.500000000000005,1.8,8,5,22.516621500020847_end
